id,university_name,program_name,country_id,location,campus,level_of_study,degree_15yr_accepted,portal_or_direct,duration_in_months,duration_in_years,pace_of_study,teaching_form,language_of_study,private_or_public,currency,application_fee,admission_fee,initial_deposit,scholarship,Scholarship_Criteria,concentration,tuition_fee_per_semester,tuition_fee_per_year,tuition_fee_per_course,credits,per_credit_rate,gre_score,gmat_score,sat_score,act_score,ielts,ielts_nblt,toefl,toefl_nblt,duolingo,duolingo_nblt,pte,pte_nblt,backlogs,moi_accepted,wes_required,aps_required,inter_english_first_year,inter_english_second_year,intakes,deadlines,gap_accepted,without_maths,stateboard_accepted,entry_requirement_out_of4,entry_requirement_out_of5,entry_requirement_out_of10,entry_requirement_out_of100,english_requirement_icse,english_requirement_cbse,english_requirement_ib,english_requirement_others,age_gap_upto,noticeable_academic_gap,data,created_at,updated_at
,Colorado State University,Music Music Therapy Specialization (MM),2,Colorado,Fort Collins,Master,Music Music Therapy Specialization (MM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Music Performance Specialization (MM),2,Colorado,Fort Collins,Master,Music Performance Specialization (MM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Musica Instrumental Conducting Specialization (MM),2,Colorado,Fort Collins,Master,Musica Instrumental Conducting Specialization (MM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Natural Resources Stewardship Ecological Restoration Specialization (MNRS),2,Colorado,Fort Collins,Master,Natural Resources Stewardship Ecological Restoration Specialization (MNRS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Natural Resources Stewardship Forest Sciences Specialization (MNRS),2,Colorado,Fort Collins,Master,Natural Resources Stewardship Forest Sciences Specialization (MNRS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Natural Resources Stewardship Rangeland Ecosystems Specialization (MNRS),2,Colorado,Fort Collins,Master,Natural Resources Stewardship Rangeland Ecosystems Specialization (MNRS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Natural Resources Stewardship Western Ranch Management and Ecosystem Stewardship Specialization (MNRS),2,Colorado,Fort Collins,Master,Natural Resources Stewardship Western Ranch Management and Ecosystem Stewardship Specialization (MNRS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Natural Sciences Education (MNSE),2,Colorado,Fort Collins,Master,Natural Sciences Education (MNSE),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Philosophy (MA),2,Colorado,Fort Collins,Master,Philosophy (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Physics (MS),2,Colorado,Fort Collins,Master,Physics (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Political Science - Political Analysis (MA),2,Colorado,Fort Collins,Master,Political Science - Political Analysis (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"Political Science - Power, Justice, an Democracy (MA)",2,Colorado,Fort Collins,Master,"Political Science - Power, Justice, an Democracy (MA)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Political Science -Environmental Politics and Policy (MA),2,Colorado,Fort Collins,Master,Political Science -Environmental Politics and Policy (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Political Science (MA),2,Colorado,Fort Collins,Master,Political Science (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Psychology (MS),2,Colorado,Fort Collins,Master,Psychology (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Social Sciences,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Public Communication and Technology (MS),2,Colorado,Fort Collins,Master,Public Communication and Technology (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Public Health (MPH),2,Colorado,Fort Collins,Master,Public Health (MPH),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Public Policy and Administration - Public Management (MPPA),2,Colorado,Fort Collins,Master,Public Policy and Administration - Public Management (MPPA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Public Policy and Administration - Public Policy (MPPA),2,Colorado,Fort Collins,Master,Public Policy and Administration - Public Policy (MPPA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Public Policy and Administration -International Policy and Management (MPPA),2,Colorado,Fort Collins,Master,Public Policy and Administration -International Policy and Management (MPPA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Radiological Health Sciences (MS),2,Colorado,Fort Collins,Master,Radiological Health Sciences (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Radiological Health Sciences Health Physics Specialization (MS),2,Colorado,Fort Collins,Master,Radiological Health Sciences Health Physics Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Rangeland Ecosystem Science (MS),2,Colorado,Fort Collins,Master,Rangeland Ecosystem Science (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Social Work (MSW),2,Colorado,Fort Collins,Master,Social Work (MSW),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Social Sciences,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Sociology (MA),2,Colorado,Fort Collins,Master,Sociology (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Social Sciences,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Soil and Crop Sciences (MS),2,Colorado,Fort Collins,Master,Soil and Crop Sciences (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Sports Management - Business Foundations (MSM),2,Colorado,Fort Collins,Master,Sports Management - Business Foundations (MSM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Sports Management - Sport Marketing (MSM),2,Colorado,Fort Collins,Master,Sports Management - Sport Marketing (MSM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Sports Management - Sport Media and Communications (MSM),2,Colorado,Fort Collins,Master,Sports Management - Sport Media and Communications (MSM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Sports Management (MSM),2,Colorado,Fort Collins,Master,Sports Management (MSM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Statistics (MS),2,Colorado,Fort Collins,Master,Statistics (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Student Affairs in Higher Education (MS),2,Colorado,Fort Collins,Master,Student Affairs in Higher Education (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Systems Engineering (MS),2,Colorado,Fort Collins,Master,Systems Engineering (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Tourism Management (MTM),2,Colorado,Fort Collins,Master,Tourism Management (MTM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Toxicology (MS),2,Colorado,Fort Collins,Master,Toxicology (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Watershed Science (MS),2,Colorado,Fort Collins,Master,Watershed Science (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Watershed Science (MS),2,Colorado,Fort Collins,Master,Watershed Science (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Zoology (MS),2,Colorado,Fort Collins,Master,Zoology (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Accounting (BS),2,Pennsylvania,Greensburg,Master,Accounting (BS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,0,,200,"$21,000 ",,Business & Management,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Art Education (BA),2,Pennsylvania,Greensburg,Bachelor,Art Education (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Education,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Art History (BA),2,Pennsylvania,Greensburg,Bachelor,Art History (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Arts & Humanities,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Art Therapy (BA),2,Pennsylvania,Greensburg,Bachelor,Art Therapy (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Health & Medicine,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Art- Fine Art Studio 3D or 2D (BFA),2,Pennsylvania,Greensburg,Bachelor,Art- Fine Art Studio 3D or 2D (BFA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Arts & Humanities,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Art- Graphic Design (BFA),2,Pennsylvania,Greensburg,Bachelor,Art- Graphic Design (BFA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Arts & Humanities,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Art- Studio Art (BA),2,Pennsylvania,Greensburg,Bachelor,Art- Studio Art (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Arts & Humanities,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Arts Administration (BA),2,Pennsylvania,Greensburg,Bachelor,Arts Administration (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Arts & Humanities,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Audiology - Health Sciences (BS),2,Pennsylvania,Greensburg,Bachelor,Audiology - Health Sciences (BS),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Health & Medicine,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Biochemistry (BS),2,Pennsylvania,Greensburg,Bachelor,Biochemistry (BS),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Science,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Biology (BA),2,Pennsylvania,Greensburg,Bachelor,Biology (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Science,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Biology (BS),2,Pennsylvania,Greensburg,Bachelor,Biology (BS),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Science,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Business Management (BS),2,Pennsylvania,Greensburg,Bachelor,Business Management (BS),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Business & Management,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Chemistry (BA),2,Pennsylvania,Greensburg,Bachelor,Chemistry (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Science,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Chemistry (BS),2,Pennsylvania,Greensburg,Bachelor,Chemistry (BS),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Science,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Communication (BA),2,Pennsylvania,Greensburg,Bachelor,Communication (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Other,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Communication- Advocacy Media Communication (BA),2,Pennsylvania,Greensburg,Bachelor,Communication- Advocacy Media Communication (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Other,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Communication- Corporate Communication (BA),2,Pennsylvania,Greensburg,Bachelor,Communication- Corporate Communication (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Other,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Communication- Political Communication (BA),2,Pennsylvania,Greensburg,Bachelor,Communication- Political Communication (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Other,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Computer Science (BS),2,Pennsylvania,Greensburg,Bachelor,Computer Science (BS),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Computer Science & IT,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Criminal Justice (BA),2,Pennsylvania,Greensburg,Bachelor,Criminal Justice (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Other,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Cybersecurity (BS),2,Pennsylvania,Greensburg,Bachelor,Cybersecurity (BS),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Computer Science & IT,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Dance Choreography (BA),2,Pennsylvania,Greensburg,Bachelor,Dance Choreography (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Other,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Dance Education/Pedagogy (BA),2,Pennsylvania,Greensburg,Bachelor,Dance Education/Pedagogy (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Education,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,Seton Hill University,Dance- Performance (BA),2,Pennsylvania,Greensburg,Bachelor,Dance- Performance (BA),Wellspring,48 months,4years,NA,On Campus,English,Private,$,0,,200,"$21,000 ",,Other,20213,40425,161700,,,2.75,0,,,,6,NA,79,NA,95,NA,NA,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
